i0,i2,textstring
16,4,"and to his paleys, er he lenger lette,"
16,5,"with ioyful peple that hir ladde and mette, "
16,6,"conveyed hir, and thus the day they spende"
16,7,"in revel, til the sonne gan descende."
16,0,
16,1,"and shortly forth this tale for to chace,"
16,2,i seye that to this newe markisesse
16,3,"god hath swich favour sent hir of his grace, "
16,4,that it ne semed nat by lyklinesse 
16,5,"that she was born and fed in rudenesse,"
16,6,"as in a cote or in an oxe-stalle,"
16,7,but norished in an emperoures halle.
16,0,
16,1,to every wight she woxen is so dere 
16,2,"and worshipful, that folk ther she was bore"
16,3,"and from hir birthe knewe hir yeer by yere,"
16,4,"unnethe trowed they, but dorste han swore"
16,5,"that to ianicle, of which i spak bifore,"
16,6,"she doghter nas, for, as by coniecture, "
16,7,hem thoughte she was another creature. 
16,0,
16,1,"for thogh that ever vertuous was she,"
16,2,she was encressed in swich excellence
16,3,"of thewes gode, y-set in heigh bountee,"
16,4,"and so discreet and fair of eloquence, "
16,5,"so benigne and so digne of reverence,"
16,6,"and coude so the peples herte embrace,"
16,7,that ech hir lovede that loked on hir face.
16,0,
16,1,noght only of saluces in the toun
16,2,"publiced was the bountee of hir name, "
16,3,"but eek bisyde in many a regioun, "
16,4,"if oon seyde wel, another seyde the same;"
16,5,"so spradde of hir heigh bountee the fame,"
16,6,"that men and wommen, as wel yonge as olde,"
16,7,"gon to saluce, upon hir to biholde. "
16,0,
16,1,"thus walter lowly, nay but royally,"
16,2,"wedded with fortunat honestetee,"
16,3,in goddes pees liveth ful esily
16,4,"at hoom, and outward grace y-nogh had he;"
16,5,and for he saugh that under low degree 
16,6,"was ofte vertu hid, the peple him helde "
16,7,"a prudent man, and that is seyn ful selde."
16,0,
16,1,nat only this grisildis thurgh hir wit
16,2,"coude al the feet of wyfly hoomlinesse,"
16,3,"but eek, whan that the cas requyred it, "
16,4,the commune profit coude she redresse.
16,5,"ther nas discord, rancour, ne hevinesse"
16,6,"in al that lond, that she ne coude apese,"
16,7,and wysly bringe hem alle in reste and ese.
16,0,
16,1,"though that hir housbonde absent were anoon, "
16,2,"if gentil men, or othere of hir contree "
16,3,"were wrothe, she wolde bringen hem atoon;"
16,4,"so wyse and rype wordes hadde she,"
16,5,"and iugements of so greet equitee,"
16,6,"that she from heven sent was, as men wende, "
16,7,peple to save and every wrong tamende.
16,0,
16,1,nat longe tyme after that this grisild
16,2,"was wedded, she a doughter hath y-bore,"
16,3,al had hir lever have born a knave child.
16,4,glad was this markis and the folk therfore; 
16,5,"for though a mayde child come al bifore, "
16,6,she may unto a knave child atteyne
16,7,"by lyklihed, sin she nis nat bareyne."
16,0,
16,1,explicit secunda pars. incipit tercia pars.
16,0,
16,1,"ther fil, as it bifalleth tymes mo,"
16,2,"whan that this child had souked but a throwe, "
16,3,this markis in his herte longeth so
16,4,"to tempte his wyf, hir sadnesse for to knowe,"
16,5,that he ne mighte out of his herte throwe
16,6,"this merveillous desyr, his wyf tassaye,"
16,7,"needless, god woot, he thoughte hir for taffraye. "
16,0,
16,1,"he hadde assayed hir y-nogh bifore, "
16,2,and fond hir ever good; what neded it
16,3,hir for to tempte and alwey more and more?
16,4,"though som men preise it for a subtil wit,"
16,5,"but as for me, i seye that yvel it sit "
16,6,"tassaye a wyf whan that it is no nede,"
16,7,and putten her in anguish and in drede.
16,0,
16,1,for which this markis wroghte in this manere;
16,2,"he cam alone a-night, ther as she lay,"
16,3,"with sterne face and with ful trouble chere, "
16,4,"and seyde thus, 'grisild,' quod he, 'that day "
16,5,"that i yow took out of your povre array,"
16,6,"and putte yow in estaat of heigh noblesse,"
16,7,"ye have nat that forgeten, as i gesse."
16,0,
16,1,"i seye, grisild, this present dignitee, "
16,2,"in which that i have put yow, as i trowe,"
16,3,maketh yow nat foryetful for to be
16,4,that i yow took in povre estaat ful lowe
16,5,for any wele ye moot your-selven knowe.
16,6,"tak hede of every word that i yow seye, "
16,7,ther is no wight that hereth it but we tweye. 
16,0,
16,1,"ye woot your-self wel, how that ye cam here"
16,2,"in-to this hous, it is nat longe ago,"
16,3,"and though to me that ye be lief and dere,"
16,4,un-to my gentils ye be no-thing so; 
16,5,"they seyn, to hem it is greet shame and wo"
16,6,for to be subgets and ben in servage
16,7,"to thee, that born art of a smal village."
16,0,
16,1,"and namely, sith thy doghter was y-bore,"
16,2,thise wordes han they spoken doutelees; 
16,3,"but i desyre, as i have doon bifore, "
16,4,to live my lyf with hem in reste and pees;
16,5,i may nat in this caas be recchelees.
16,6,"i moot don with thy doghter for the beste,"
16,7,"nat as i wolde, but as my peple leste. "
16,0,
16,1,"and yet, god wot, this is ful looth to me;"
16,2,but nathelees with-oute your witing
16,3,"i wol nat doon, but this wol i,' quod he,"
16,4,'that ye to me assente as in this thing.
16,5,shewe now your pacience in your werking 
16,6,that ye me highte and swore in your village 
16,7,that day that maked was our mariage.'
16,0,
16,1,"whan she had herd al this, she noght ameved"
16,2,"neither in word, or chere, or countenaunce;"
16,3,"for, as it semed, she was nat agreved: "
16,4,"she seyde, 'lord, al lyth in your plesaunce,"
16,5,my child and i with hertly obeisaunce
16,6,"ben youres al, and ye mowe save or spille"
16,7,your owene thing; werketh after your wille.
16,0,
16,1,"ther may no-thing, god so my soule save, "
16,2,lyken to yow that may displese me; 
16,3,"ne i desyre no-thing for to have,"
16,4,"ne drede for to lese, save only ye;"
16,5,this wil is in myn herte and ay shal be.
16,6,"no lengthe of tyme or deeth may this deface, "
16,7,ne chaunge my corage to another place.'
16,0,
16,1,"glad was this markis of hir answering,"
16,2,but yet he feyned as he were nat so;
16,3,al drery was his chere and his loking
16,4,whan that he sholde out of the chambre go. 
16,5,"sone after this, a furlong wey or two, "
16,6,he prively hath told al his entente
16,7,"un-to a man, and to his wyf him sente."
16,0,
16,1,"a maner sergeant was this privee man,"
16,2,the which that feithful ofte he founden hadde 
16,3,"in thinges grete, and eek swich folk wel can"
16,4,don execucioun on thinges badde.
16,5,the lord knew wel that he him loved and dradde;
16,6,"and whan this sergeant wiste his lordes wille,"
16,7,in-to the chambre he stalked him ful stille. 
16,0,
16,1,"'madame,' he seyde, 'ye mote foryeve it me, "
16,2,thogh i do thing to which i am constreyned;
16,3,ye ben so wys that ful wel knowe ye
16,4,that lordes hestes mowe nat been y-feyned;
16,5,"they mowe wel been biwailled or compleyned, "
16,6,"but men mot nede un-to her lust obeye,"
16,7,and so wol i; ther is na-more to seye.
16,0,
16,1,this child i am comanded for to take'—
16,2,"and spak na-more, but out the child he hente"
16,3,"despitously, and gan a chere make "
16,4,as though he wolde han slayn it er he wente. 
16,5,grisildis mot al suffren and consente;
16,6,"and as a lamb she sitteth meke and stille,"
16,7,and leet this cruel sergeant doon his wille.
16,0,
16,1,"suspecious was the diffame of this man, "
16,2,"suspect his face, suspect his word also;"
16,3,suspect the tyme in which he this bigan.
16,4,allas! hir doghter that she lovede so
16,5,she wende he wolde han slawen it right tho.
16,6,"but natheles she neither weep ne syked, "
16,7,consenting hir to that the markis lyked. 
16,0,
16,1,"but atte laste speken she bigan,"
16,2,"and mekely she to the sergeant preyde,"
16,3,"so as he was a worthy gentil man,"
16,4,that she moste kisse hir child er that it deyde; 
16,5,and in her barm this litel child she leyde
16,6,"with ful sad face, and gan the child to kisse"
16,7,"and lulled it, and after gan it blisse."
16,0,
16,1,"and thus she seyde in hir benigne voys,"
16,2,"'far weel, my child; i shal thee never see; "
16,3,"but, sith i thee have marked with the croys, "
16,4,"of thilke fader blessed mote thou be,"
16,5,that for us deyde up-on a croys of tree.
16,6,"thy soule, litel child, i him bitake,"
16,7,for this night shaltow dyen for my sake.' 
16,0,
16,1,i trowe that to a norice in this cas
16,2,it had ben hard this rewthe for to se;
16,3,wel mighte a mooder than han cryed 'allas!'
16,4,"but nathelees so sad stedfast was she,"
16,5,"that she endured all adversitee, "
16,6,"and to the sergeant mekely she sayde, "
16,7,'have heer agayn your litel yonge mayde.
16,0,
16,1,"goth now,' quod she, 'and dooth my lordes heste,"
16,2,"but o thing wol i preye yow of your grace,"
16,3,"that, but my lord forbad yow, atte leste "
16,4,burieth this litel body in som place
16,5,that bestes ne no briddes it to-race.'
16,6,"but he no word wol to that purpos seye,"
16,7,but took the child and wente upon his weye.
16,0,
16,1,"this sergeant cam un-to his lord ageyn, "
16,2,and of grisildis wordes and hir chere 
16,3,"he tolde him point for point, in short and playn,"
16,4,and him presenteth with his doghter dere.
16,5,somwhat this lord hath rewthe in his manere;
16,6,"but nathelees his purpos heeld he stille, "
16,7,"as lordes doon, whan they wol han hir wille;"
16,0,
16,1,and bad his sergeant that he prively
16,2,sholde this child ful softe winde and wrappe
16,3,"with alle circumstances tendrely,"
16,4,and carie it in a cofre or in a lappe; 
16,5,"but, up-on peyne his heed of for to swappe, "
16,6,"that no man sholde knowe of his entente,"
16,7,"ne whenne he cam, ne whider that he wente;"
16,0,
16,1,"but at boloigne to his suster dere,"
16,2,"that thilke tyme of panik was countesse, "
16,3,"he sholde it take, and shewe hir this matere,"
16,4,bisekinge hir to don hir bisinesse
16,5,this child to fostre in alle gentilesse;
16,6,and whos child that it was he bad hir hyde
16,7,"from every wight, for oght that may bityde. "
16,0,
16,1,"the sergeant gooth, and hath fulfild this thing; "
16,2,but to this markis now retourne we;
16,3,for now goth he ful faste imagining
16,4,"if by his wyves chere he mighte see,"
16,5,or by hir word aperceyve that she 
16,6,were chaunged; but he never hir coude finde
16,7,but ever in oon y-lyke sad and kinde.
16,0,
16,1,"as glad, as humble, as bisy in servyse,"
16,2,"and eek in love as she was wont to be,"
16,3,was she to him in every maner wyse; 
16,4,ne of hir doghter noght a word spak she. 
16,5,non accident for noon adversitee
16,6,"was seyn in hir, ne never hir doghter name"
16,7,"ne nempned she, in ernest nor in game."
16,0,
16,1,explicit tercia pars. sequitur pars quarta.
16,0,
16,1,in this estaat ther passed been foure yeer 
16,2,"er she with childe was; but, as god wolde,"
16,3,"a knave child she bar by this walter,"
16,4,ful gracious and fair for to biholde.
16,5,"and whan that folk it to his fader tolde,"
16,6,"nat only he, but al his contree, merie "
16,7,"was for this child, and god they thanke and herie. "
16,0,
16,1,"whan it was two yeer old, and fro the brest"
16,2,"departed of his norice, on a day"
16,3,this markis caughte yet another lest
16,4,"to tempte his wyf yet ofter, if he may. "
16,5,o needles was she tempted in assay!
16,6,"but wedded men ne knowe no mesure,"
16,7,whan that they finde a pacient creature.
16,0,
16,1,"'wyf,' quod this markis, 'ye han herd er this,"
16,2,"my peple sikly berth our mariage, "
16,3,"and namely, sith my sone y-boren is, "
16,4,now is it worse than ever in al our age.
16,5,the murmur sleeth myn herte and my corage;
16,6,"for to myne eres comth the voys so smerte,"
16,7,that it wel ny destroyed hath myn herte. 
16,0,
16,1,"now sey they thus, ""whan walter is agoon,"
16,2,then shal the blood of ianicle succede
16,3,"and been our lord, for other have we noon;"""
16,4,"swiche wordes seith my peple, out of drede."
16,5,wel oughte i of swich murmur taken hede; 
16,6,"for certeinly i drede swich sentence, "
16,7,though they nat pleyn speke in myn audience.
16,0,
16,1,"i wolde live in pees, if that i mighte;"
16,2,"wherfor i am disposed outerly,"
16,3,"as i his suster servede by nighte, "
16,4,right so thenke i to serve him prively;
16,5,"this warne i yow, that ye nat sodeynly"
16,6,out of your-self for no wo sholde outraye;
16,7,"beth pacient, and ther-of i yow preye.'"
16,0,
16,1,"'i have,' quod she, 'seyd thus, and ever shal, "
16,2,"i wol no thing, ne nil no thing, certayn, "
16,3,"but as yow list; noght greveth me at al,"
16,4,"thogh that my doghter and my sone be slayn,"
16,5,"at your comandement, this is to sayn."
16,6,i have noght had no part of children tweyne 
16,7,"but first siknesse, and after wo and peyne."
16,0,
16,1,"ye been our lord, doth with your owene thing"
16,2,right as yow list; axeth no reed at me.
16,3,"for, as i lefte at hoom al my clothing,"
16,4,"whan i first cam to yow, right so,' quod she, "
16,5,"'left i my wil and al my libertee, "
16,6,"and took your clothing; wherfor i yow preye,"
16,7,"doth your plesaunce, i wol your lust obeye."
16,0,
16,1,"and certes, if i hadde prescience"
16,2,"your wil to knowe er ye your lust me tolde, "
16,3,i wolde it doon with-outen necligence;
16,4,"but now i woot your lust and what ye wolde,"
16,5,al your plesaunce ferme and stable i holde;
16,6,"for wiste i that my deeth wolde do yow ese,"
16,7,"right gladly wolde i dyen, yow to plese. "
16,0,
16,1,deth may noght make no comparisoun 
16,2,"un-to your love:' and, whan this markis sey"
16,3,"the constance of his wyf, he caste adoun"
16,4,"his yën two, and wondreth that she may"
16,5,in pacience suffre al this array. 
16,6,"and forth he gooth with drery contenaunce,"
16,7,but to his herte it was ful greet plesaunce.
16,0,
16,1,"this ugly sergeant, in the same wyse"
16,2,"that he hir doghter caughte, right so he,"
16,3,"or worse, if men worse can devyse, "
16,4,"hath hent hir sone, that ful was of beautee. "
16,5,"and ever in oon so pacient was she,"
16,6,"that she no chere made of hevinesse,"
16,7,"but kiste hir sone, and after gan it blesse;"
16,0,
16,1,"save this; she preyed him that, if he mighte, "
16,2,"hir litel sone he wolde in erthe grave,"
16,3,"his tendre limes, delicat to sighte,"
16,4,fro foules and fro bestes for to save.
16,5,but she non answer of him mighte have.
16,6,"he wente his wey, as him no-thing ne roghte; "
16,7,but to boloigne he tendrely it broghte. 
16,0,
16,1,this markis wondreth ever lenger the more
16,2,"up-on hir pacience, and if that he"
16,3,"ne hadde soothly knowen ther-bifore,"
16,4,"that parfitly hir children lovede she, "
16,5,"he wolde have wend that of som subtiltee,"
16,6,"and of malice or for cruel corage,"
16,7,that she had suffred this with sad visage.
16,0,
16,1,"but wel he knew that next him-self, certayn,"
16,2,she loved hir children best in every wyse. 
16,3,"but now of wommen wolde i axen fayn, "
16,4,if thise assayes mighte nat suffyse?
16,5,what coude a sturdy housbond more devyse
16,6,"to preve hir wyfhod and hir stedfastnesse,"
16,7,and he continuing ever in sturdinesse? 
16,0,
16,1,"but ther ben folk of swich condicioun,"
16,2,"that, whan they have a certein purpos take,"
16,3,"they can nat stinte of hir entencioun,"
16,4,"but, right as they were bounden to a stake,"
16,5,they wol nat of that firste purpos slake. 
